OrderID,OrderDate,CustomerID,ProductID,BranchID,Quantity,GrossSales,DiscountPct,Amount,Cost,Profit,OrderStatus
ORD000332,2023-08-27,CUST02046,PROD0061,B001,1,448.2,0.05,425.79,315.02,110.77,Completed
ORD000336,2023-01-09,CUST01615,PROD0016,B005,2,177.73,0.2,142.18,106.43,35.75,Completed
ORD000339,2023-05-15,CUST00511,PROD0058,B005,4,624.85,0.0,624.85,698.33,-73.48,Completed
ORD000340,2023-08-16,CUST02030,PROD0046,B004,1,223.34,0.25,167.5,168.55,-1.05,Completed
ORD000345,2023-04-03,CUST00277,PROD0076,B001,4,1199.9,0.0,1199.9,960.2,239.7,Completed
ORD000347,2023-07-26,CUST00242,PROD0081,B003,4,532.43,0.25,399.32,396.43,2.89,Completed
ORD000348,2023-04-02,CUST00520,PROD0095,B003,1,355.14,0.05,337.38,267.88,69.5,Completed
ORD000349,2023-07-07,CUST01128,PROD0012,B003,4,518.47,0.0,518.47,350.3,168.17,Completed
ORD000352,2023-07-29,CUST01865,PROD0076,B002,5,1499.88,0.05,1424.88,1200.24,224.64,Completed
ORD000362,2023-10-17,CUST02027,PROD0107,B002,3,5334.6,0.1,4801.14,3263.01,1538.13,Completed
ORD000365,2023-01-02,CUST01375,PROD0080,B003,3,1219.8,0.1,1097.82,845.99,251.83,Completed
ORD000368,2023-04-05,CUST00441,PROD0075,B003,2,2827.8,0.05,2686.41,2184.91,501.5,Completed
ORD000370,2023-08-07,CUST00910,PROD0032,B001,2,1472.87,0.2,1178.29,810.6,367.69,Completed
ORD000371,2023-09-13,CUST00618,PROD0091,B003,5,2068.37,0.05,1964.95,1576.45,388.5,Completed
ORD000372,2023-08-17,CUST02199,PROD0069,B001,5,6325.17,0.1,5692.66,3432.19,2260.47,Completed
ORD000373,2023-01-28,CUST02157,PROD0042,B002,1,1453.53,0.25,1090.15,1064.39,25.76,Completed
ORD000374,2023-07-07,CUST01692,PROD0072,B004,4,1860.63,0.15,1581.54,1306.48,275.06,Completed
ORD000384,2023-11-28,CUST02090,PROD0011,B003,5,4239.74,0.1,3815.77,3288.12,527.65,Completed
ORD000385,2023-04-11,CUST00780,PROD0034,B003,1,1077.45,0.0,1077.45,716.59,360.86,Completed
ORD000388,2023-09-20,CUST00178,PROD0019,B001,3,2666.08,0.05,2532.78,1662.57,870.21,Completed
ORD000392,2023-04-29,CUST00457,PROD0034,B005,1,1077.45,0.1,969.7,716.59,253.11,Completed
ORD000394,2023-10-24,CUST01999,PROD0096,B001,4,7107.69,0.1,6396.92,4137.9,2259.02,Completed
ORD000396,2023-07-09,CUST01741,PROD0120,B001,3,1707.5,0.15,1451.37,1100.84,350.53,Completed
ORD000402,2023-10-13,CUST02231,PROD0013,B003,1,676.55,0.1,608.9,457.72,151.18,Completed
ORD000403,2023-06-04,CUST02140,PROD0066,B004,1,1398.21,0.0,1398.21,1004.49,393.72,Completed
ORD000405,2023-03-20,CUST00244,PROD0006,B001,5,2209.4,0.1,1988.46,2429.52,-441.06,Completed
ORD000409,2023-10-17,CUST02492,PROD0027,B001,5,3421.89,0.15,2908.6,2478.73,429.87,Completed
ORD000410,2023-05-27,CUST00161,PROD0040,B001,4,3962.7,0.15,3368.29,2161.41,1206.88,Completed
ORD000420,2023-03-19,CUST02278,PROD0030,B004,2,2038.77,0.1,1834.89,1627.19,207.7,Completed
ORD000424,2023-02-24,CUST01373,PROD0081,B004,5,665.54,0.25,499.15,495.54,3.61,Completed
ORD000425,2023-05-09,CUST02486,PROD0104,B002,1,1602.45,0.05,1522.33,1059.57,462.76,Completed
ORD000433,2023-04-20,CUST01792,PROD0061,B003,4,1792.8,0.05,1703.16,1260.1,443.06,Completed
ORD000436,2023-09-12,CUST00397,PROD0060,B003,4,358.1,0.1,322.29,235.11,87.18,Completed
ORD000437,2023-12-29,CUST01980,PROD0063,B003,5,663.4,0.05,630.23,502.33,127.9,Completed
ORD000439,2023-05-21,CUST01282,PROD0107,B002,1,1778.2,0.05,1689.29,1087.67,601.62,Completed
ORD000440,2023-10-17,CUST00833,PROD0113,B001,4,5016.73,0.1,4515.06,3627.81,887.25,Completed
ORD000442,2023-11-17,CUST01964,PROD0116,B005,5,1310.86,0.0,1310.86,1075.45,235.41,Completed
ORD000452,2023-08-19,CUST00213,PROD0116,B005,5,1310.86,0.1,1179.77,1075.45,104.32,Completed
ORD000455,2023-03-31,CUST00069,PROD0065,B001,4,5405.34,0.1,4864.81,4044.87,819.94,Completed
ORD000458,2023-06-03,CUST00682,PROD0067,B001,3,2720.42,0.15,2312.36,1491.98,820.38,Completed
ORD000463,2023-12-29,CUST00624,PROD0072,B001,2,930.32,0.05,883.8,653.24,230.56,Completed
ORD000473,2023-03-10,CUST02489,PROD0058,B005,4,1251.03,0.15,1063.37,698.33,365.04,Completed
ORD000474,2023-11-19,CUST00863,PROD0044,B001,1,1093.95,0.1,984.55,607.41,377.14,Completed
ORD000481,2023-08-17,CUST01247,PROD0018,B003,5,8606.54,0.15,7315.56,5359.54,1956.02,Completed
ORD000484,2023-03-27,CUST02059,PROD0054,B004,4,4510.71,0.25,3383.03,3048.13,334.9,Completed
ORD000487,2023-06-20,CUST00435,PROD0025,B002,1,990.04,0.0,990.04,590.72,399.32,Completed
ORD000492,2023-05-21,CUST01256,PROD0053,B002,1,555.84,0.2,444.67,361.6,83.07,Completed
ORD000494,2023-02-25,CUST01427,PROD0080,B004,1,406.6,0.15,345.61,282.0,63.61,Completed
ORD000497,2023-11-27,CUST00342,PROD0071,B005,1,479.79,0.0,479.79,373.57,106.22,Completed
ORD000498,2023-03-15,CUST00458,PROD0004,B004,1,299.17,0.15,254.3,191.1,63.2,Completed
ORD000501,2023-05-02,CUST02001,PROD0083,B002,1,1654.19,0.05,1571.48,1121.48,450.0,Completed
ORD000502,2023-12-19,CUST01824,PROD0005,B001,1,1222.39,0.1,1100.15,753.73,346.42,Completed
ORD000503,2023-06-20,CUST01518,PROD0016,B005,4,355.46,0.0,355.46,212.86,142.6,Completed
ORD000505,2023-07-23,CUST00495,PROD0090,B004,2,639.76,0.1,575.78,400.36,175.42,Completed
ORD000507,2023-07-08,CUST01501,PROD0113,B001,3,3762.55,0.05,3574.42,2720.86,853.56,Completed
ORD000510,2023-01-01,CUST00911,PROD0061,B003,1,448.2,0.0,448.2,315.02,133.18,Completed
ORD000512,2023-01-08,CUST00292,PROD0005,B002,2,2444.79,0.15,2078.07,1507.46,570.61,Completed
ORD000514,2023-12-27,CUST00477,PROD0079,B001,1,173.3,0.05,164.64,116.57,48.07,Completed
ORD000519,2023-05-22,CUST00108,PROD0062,B001,2,1459.06,0.15,1240.2,1157.44,82.76,Completed
ORD000528,2023-07-18,CUST01215,PROD0065,B001,1,1351.33,0.15,1148.64,1011.22,137.42,Completed
ORD000531,2023-09-29,CUST01694,PROD0102,B002,1,771.4,0.0,771.4,444.87,326.53,Completed
ORD000534,2023-08-16,CUST01740,PROD0042,B001,3,4360.58,0.1,3924.52,3193.16,731.36,Completed
ORD000536,2023-08-02,CUST00284,PROD0079,B002,1,173.3,0.1,155.97,116.57,39.4,Completed
ORD000539,2023-04-20,CUST01672,PROD0100,B004,3,2432.96,0.15,2068.02,1899.84,168.18,Completed
ORD000543,2023-10-27,CUST00893,PROD0038,B005,3,179.79,0.15,152.83,122.13,30.7,Completed
ORD000545,2023-12-25,CUST00347,PROD0054,B001,3,3383.03,0.1,3044.73,2286.1,758.63,Completed
ORD000548,2023-11-20,CUST00065,PROD0099,B001,2,1698.54,0.05,1613.61,1187.14,426.47,Completed
ORD000550,2023-03-28,CUST00672,PROD0084,B002,3,1554.81,0.2,1243.85,1147.87,95.98,Completed
ORD000551,2023-05-07,CUST01402,PROD0024,B002,2,2564.07,0.05,2435.87,1406.19,1029.68,Completed
ORD000556,2023-08-25,CUST00223,PROD0102,B003,3,2314.2,0.05,2198.49,1334.6,863.89,Completed
ORD000561,2023-06-10,CUST00461,PROD0045,B004,4,4019.0,0.1,3617.1,2866.23,750.87,Completed
ORD000571,2023-07-08,CUST00898,PROD0109,B002,2,2711.73,0.1,2440.56,1950.22,490.34,Completed
ORD000572,2023-10-28,CUST01756,PROD0015,B005,2,2842.13,0.25,2131.6,1767.45,364.15,Completed
ORD000573,2023-03-17,CUST01760,PROD0039,B002,4,5930.76,0.05,5634.22,3304.98,2329.24,Completed
ORD000574,2023-10-26,CUST02190,PROD0081,B002,5,665.54,0.15,565.71,495.54,70.17,Completed
ORD000577,2023-07-07,CUST00505,PROD0048,B001,3,2665.1,0.05,2531.85,1846.48,685.37,Completed
ORD000582,2023-11-01,CUST00530,PROD0016,B001,2,177.73,0.1,159.95,106.43,53.52,Completed
ORD000584,2023-08-19,CUST00508,PROD0039,B005,4,5930.76,0.05,5634.22,3304.98,2329.24,Completed
ORD000599,2023-03-08,CUST01060,PROD0032,B001,3,2209.3,0.15,1877.91,1215.9,662.01,Completed
ORD000604,2023-01-18,CUST01181,PROD0031,B002,2,1334.07,0.2,1067.26,1094.99,-27.73,Completed
ORD000607,2023-03-10,CUST01439,PROD0107,B004,1,1778.2,0.0,1778.2,1087.67,690.53,Completed
ORD000608,2023-08-05,CUST01881,PROD0025,B001,1,990.04,0.15,841.54,590.72,250.82,Completed
ORD000611,2023-11-17,CUST02499,PROD0018,B002,2,3442.62,0.1,3098.36,2143.81,954.55,Completed
ORD000612,2023-02-08,CUST00210,PROD0028,B001,3,2190.58,0.15,1861.99,1375.54,486.45,Completed
ORD000614,2023-09-08,CUST01468,PROD0114,B002,5,6872.68,0.2,5498.14,5215.83,282.31,Completed
ORD000618,2023-12-18,CUST00197,PROD0112,B001,1,866.36,0.2,693.09,678.33,14.76,Completed
ORD000620,2023-12-02,CUST00882,PROD0057,B001,3,3015.3,0.1,2713.77,1946.86,766.91,Completed
ORD000626,2023-09-18,CUST00644,PROD0090,B001,1,319.88,0.2,255.9,200.18,55.72,Completed
ORD000631,2023-08-22,CUST00265,PROD0010,B005,1,1842.55,0.0,1842.55,1072.0,770.55,Completed
ORD000632,2023-11-20,CUST00026,PROD0037,B004,3,1739.02,0.1,1565.12,1447.68,117.44,Completed
ORD000634,2023-07-03,CUST02130,PROD0022,B001,1,1264.34,0.15,1074.69,913.58,161.11,Completed
ORD000638,2023-03-30,CUST01449,PROD0078,B004,3,2795.86,0.0,2795.86,1721.93,1073.93,Completed
ORD000642,2023-02-07,CUST00779,PROD0021,B003,3,2535.48,0.15,2155.16,1540.73,614.43,Completed
ORD000649,2023-07-20,CUST02230,PROD0120,B001,1,569.17,0.15,483.79,366.95,116.84,Completed
ORD000653,2023-03-27,CUST02046,PROD0106,B002,1,718.58,0.05,682.65,431.22,251.43,Completed
ORD000656,2023-06-28,CUST01236,PROD0107,B001,3,5334.6,0.1,4801.14,3263.01,1538.13,Completed
ORD000661,2023-07-08,CUST00974,PROD0004,B001,2,598.35,0.15,508.59,382.21,126.38,Completed
ORD000666,2023-01-13,CUST00247,PROD0043,B003,1,291.4,0.1,262.26,178.65,83.61,Completed
ORD000669,2023-04-30,CUST02213,PROD0036,B002,5,1416.8,0.0,1416.8,766.09,650.71,Completed
ORD000670,2023-12-22,CUST01478,PROD0032,B005,5,3682.17,0.05,3498.06,2026.5,1471.56,Completed
ORD000676,2023-03-30,CUST01263,PROD0011,B002,4,3391.79,0.15,2883.02,2630.5,252.52,Completed
ORD000680,2023-08-19,CUST01660,PROD0039,B002,5,7413.45,0.2,5930.76,4131.23,1799.53,Completed
ORD000684,2023-10-08,CUST00476,PROD0071,B001,1,479.79,0.15,407.82,373.57,34.25,Completed
ORD000686,2023-02-18,CUST01396,PROD0045,B001,4,4019.0,0.1,3617.1,2866.23,750.87,Completed
ORD000689,2023-08-26,CUST01591,PROD0029,B005,5,2290.03,0.15,1946.52,1329.25,617.27,Completed
ORD000695,2023-06-14,CUST02265,PROD0100,B001,1,810.99,0.1,729.89,633.28,96.61,Completed
ORD000697,2023-03-05,CUST01409,PROD0081,B003,2,266.21,0.1,239.59,198.21,41.38,Completed
ORD000700,2023-06-08,CUST01631,PROD0106,B002,1,718.58,0.2,574.87,431.22,143.65,Completed
ORD000704,2023-07-01,CUST00035,PROD0071,B003,3,1439.36,0.05,1367.39,1120.72,246.67,Completed
ORD000722,2023-09-11,CUST01419,PROD0098,B004,5,4996.96,0.05,4747.11,2794.15,1952.96,Completed
ORD000724,2023-02-09,CUST00492,PROD0105,B004,1,421.74,0.25,316.3,310.8,5.5,Completed
ORD000727,2023-03-21,CUST00145,PROD0069,B001,1,1265.03,0.2,1012.03,686.44,325.59,Completed
ORD000732,2023-03-20,CUST01321,PROD0069,B001,5,6325.17,0.0,6325.17,3432.19,2892.98,Completed
ORD000738,2023-12-01,CUST00310,PROD0055,B001,3,1394.23,0.0,1394.23,790.62,603.61,Completed
ORD000741,2023-12-05,CUST02406,PROD0118,B002,2,579.77,0.1,521.79,388.34,133.45,Completed
ORD000743,2023-11-20,CUST01074,PROD0119,B001,1,598.58,0.2,478.86,434.31,44.55,Completed
ORD000746,2023-04-01,CUST02026,PROD0016,B004,3,266.59,0.1,239.93,159.65,80.28,Completed
ORD000748,2023-11-14,CUST01325,PROD0048,B004,2,1776.73,0.05,1687.9,1230.99,456.91,Completed
ORD000751,2023-11-01,CUST01892,PROD0088,B004,2,897.74,0.05,852.85,579.21,273.64,Completed
ORD000755,2023-01-15,CUST00641,PROD0097,B003,5,8805.85,0.05,8365.56,5423.08,2942.48,Completed
ORD000756,2023-04-02,CUST00112,PROD0044,B003,5,5469.74,0.05,5196.25,3037.05,2159.2,Completed
ORD000765,2023-08-17,CUST01783,PROD0041,B004,3,345.23,0.2,276.19,187.47,88.72,Completed
ORD000766,2023-05-19,CUST01810,PROD0068,B002,2,2049.87,0.15,1742.39,1646.73,95.66,Completed
ORD000770,2023-08-30,CUST01124,PROD0043,B003,3,874.19,0.2,699.35,535.94,163.41,Completed
ORD000772,2023-10-15,CUST00055,PROD0056,B002,2,2823.44,0.15,2399.92,2115.29,284.63,Completed
ORD000774,2023-01-09,CUST02433,PROD0106,B005,3,2155.74,0.05,2047.95,1293.66,754.29,Completed
ORD000782,2023-03-01,CUST01559,PROD0043,B003,5,1456.99,0.15,1238.44,893.23,345.21,Completed
ORD000784,2023-04-10,CUST01789,PROD0108,B001,1,909.88,0.05,864.39,523.42,340.97,Completed
ORD000785,2023-10-13,CUST00496,PROD0053,B003,4,2223.35,0.15,1889.85,1446.41,443.44,Completed
ORD000786,2023-07-18,CUST00263,PROD0085,B001,2,86.1,0.05,81.8,68.23,13.57,Completed
ORD000788,2023-11-21,CUST00935,PROD0078,B003,3,2795.86,0.05,2656.07,1721.93,934.14,Completed
ORD000792,2023-10-15,CUST01503,PROD0117,B003,3,2316.79,0.2,1853.44,1428.37,425.07,Completed
ORD000794,2023-03-13,CUST02271,PROD0048,B004,2,1776.73,0.2,1421.39,1230.99,190.4,Completed
ORD000795,2023-03-16,CUST02067,PROD0059,B003,2,1950.0,0.1,1755.0,1233.42,521.58,Completed
ORD000796,2023-02-02,CUST00137,PROD0019,B002,2,1777.39,0.2,1421.91,1108.38,313.53,Completed
ORD000801,2023-07-13,CUST02284,PROD0022,B004,5,6321.69,0.1,5689.52,4567.91,1121.61,Completed
ORD000802,2023-06-20,CUST00469,PROD0104,B002,2,3204.91,0.2,2563.92,2119.14,444.78,Completed
ORD000809,2023-09-10,CUST02428,PROD0004,B002,4,1196.7,0.0,1196.7,764.42,432.28,Completed
ORD000816,2023-03-21,CUST01343,PROD0088,B002,4,1795.48,0.05,1705.71,1158.41,547.3,Completed
ORD000818,2023-08-19,CUST01439,PROD0084,B002,5,2591.35,0.15,2202.64,1913.12,289.52,Completed
ORD000824,2023-08-02,CUST02394,PROD0116,B002,3,786.52,0.05,747.19,645.27,101.92,Completed
ORD000826,2023-04-02,CUST01975,PROD0028,B003,4,2920.77,0.0,2920.77,1834.06,1086.71,Completed
ORD000827,2023-07-07,CUST00561,PROD0060,B001,2,179.05,0.05,170.1,117.55,52.55,Completed
ORD000828,2023-01-21,CUST01846,PROD0028,B004,5,3650.96,0.1,3285.87,2292.57,993.3,Completed
ORD000835,2023-05-22,CUST00495,PROD0064,B002,4,3700.91,0.15,3145.78,2813.15,332.63,Completed
ORD000837,2023-08-24,CUST02323,PROD0120,B004,3,1707.5,0.15,1451.37,1100.84,350.53,Completed
ORD000841,2023-08-14,CUST01635,PROD0089,B003,2,686.67,0.1,618.0,451.18,166.82,Completed
ORD000847,2023-09-21,CUST01496,PROD0034,B001,5,5387.24,0.05,5117.88,3582.94,1534.94,Completed
ORD000852,2023-01-29,CUST00055,PROD0016,B005,3,266.59,0.15,226.61,159.65,66.96,Completed
ORD000855,2023-02-05,CUST01831,PROD0069,B001,2,2530.07,0.1,2277.06,1372.88,904.18,Completed
ORD000860,2023-01-29,CUST00880,PROD0065,B002,5,6756.67,0.05,6418.84,5056.08,1362.76,Completed
ORD000861,2023-09-01,CUST00576,PROD0015,B004,4,5684.27,0.1,5115.84,3534.91,1580.93,Completed
ORD000863,2023-05-08,CUST00114,PROD0084,B002,4,2073.08,0.1,1865.77,1530.5,335.27,Completed
ORD000867,2023-03-21,CUST00018,PROD0082,B005,3,6283.58,0.05,5969.4,3400.99,2568.41,Completed
ORD000882,2023-04-06,CUST02242,PROD0094,B004,1,195.28,0.15,165.99,117.02,48.97,Completed
ORD000886,2023-07-21,CUST00139,PROD0042,B005,3,4360.58,0.0,4360.58,3193.16,1167.42,Completed
ORD000889,2023-01-04,CUST02374,PROD0095,B003,3,1065.41,0.0,1065.41,803.65,261.76,Completed
ORD000893,2023-11-21,CUST00102,PROD0118,B001,2,579.77,0.15,492.8,388.34,104.46,Completed
