OrderID,OrderDate,CustomerID,ProductID,BranchID,Quantity,GrossSales,DiscountPct,Amount,Cost,Profit,OrderStatus
ORD000253,2026-01-13,CUST00911,PROD0055,B005,1,464.74,0.15,395.03,263.54,131.49,Completed
ORD000255,2026-06-13,CUST00737,PROD0099,B001,5,4246.35,0.2,3397.08,2967.84,429.24,Completed
ORD000259,2026-09-15,CUST01917,PROD0098,B001,3,2998.18,0.15,2548.45,1676.49,871.96,Completed
ORD000265,2026-05-16,CUST01408,PROD0005,B002,4,2735.06,0.05,2598.31,3014.92,-416.61,Completed
ORD000266,2026-09-19,CUST02088,PROD0039,B005,4,5930.76,0.2,4744.6,3304.98,1439.62,Completed
ORD000279,2026-11-24,CUST00862,PROD0033,B004,2,582.47,0.05,553.35,766.49,-213.14,Completed
ORD000282,2026-09-20,CUST00183,PROD0090,B002,5,1599.39,0.25,1199.54,1000.91,198.63,Completed
ORD000288,2026-08-30,CUST01013,PROD0040,B004,3,2972.02,0.05,2823.42,1621.06,1202.36,Completed
ORD000294,2026-07-03,CUST01058,PROD0043,B002,3,874.19,0.15,743.06,535.94,207.12,Completed
ORD000296,2026-07-17,CUST00125,PROD0031,B002,5,3335.17,0.2,2668.14,2737.47,-69.33,Completed
ORD000297,2026-06-24,CUST01226,PROD0017,B005,4,3478.37,0.2,2782.7,2527.92,254.78,Completed
ORD000298,2026-07-02,CUST02150,PROD0103,B002,5,4363.29,0.1,3926.96,2582.17,1344.79,Completed
ORD000299,2026-01-10,CUST01800,PROD0112,B001,3,2599.09,0.25,1949.31,2034.98,-85.67,Completed
ORD000312,2026-09-07,CUST00860,PROD0018,B004,2,3442.62,0.05,3270.48,2143.81,1126.67,Completed
ORD000314,2026-02-07,CUST01665,PROD0087,B004,2,2362.13,0.05,2244.02,1649.39,594.63,Completed
ORD000318,2026-01-05,CUST01628,PROD0076,B005,2,599.95,0.1,539.96,480.1,59.86,Completed
ORD000319,2026-09-18,CUST01042,PROD0040,B002,2,1981.35,0.15,1684.14,1080.7,603.44,Completed
ORD000320,2026-04-11,CUST00194,PROD0004,B001,4,1196.7,0.2,957.36,764.42,192.94,Completed
ORD000321,2026-08-08,CUST02380,PROD0052,B002,2,1321.37,0.2,1057.09,906.7,150.39,Completed
ORD000322,2026-02-19,CUST00790,PROD0003,B001,3,1133.37,0.0,1133.37,803.19,330.18,Completed
ORD000323,2026-12-27,CUST01494,PROD0072,B003,3,1395.47,0.05,1325.7,979.86,345.84,Completed
ORD000325,2026-04-26,CUST01742,PROD0097,B004,5,8805.85,0.05,8365.56,5423.08,2942.48,Completed
ORD000333,2026-02-05,CUST00472,PROD0072,B004,2,930.32,0.0,930.32,653.24,277.08,Completed
ORD000337,2026-04-09,CUST01503,PROD0018,B002,1,1721.31,0.15,1463.11,1071.91,391.2,Completed
ORD000350,2026-12-30,CUST00001,PROD0011,B002,5,4239.74,0.2,3391.79,3288.12,103.67,Completed
ORD000359,2026-12-04,CUST00482,PROD0058,B001,4,1251.03,0.1,1125.92,698.33,427.59,Completed
ORD000363,2026-05-14,CUST00867,PROD0101,B004,2,1292.78,0.05,1228.14,921.0,307.14,Completed
ORD000364,2026-01-03,CUST01517,PROD0027,B002,4,2737.51,0.25,2053.13,1982.98,70.15,Completed
ORD000369,2026-07-08,CUST00833,PROD0068,B003,2,2049.87,0.2,1639.89,1646.73,-6.84,Completed
ORD000375,2026-01-03,CUST00962,PROD0066,B002,5,6991.07,0.15,5942.41,5022.45,919.96,Completed
ORD000378,2026-03-01,CUST00024,PROD0069,B003,2,2530.07,0.2,2024.06,1372.88,651.18,Completed
ORD000381,2026-08-23,CUST01392,PROD0052,B001,3,1982.05,0.1,1783.85,1360.05,423.8,Completed
ORD000387,2026-01-28,CUST00760,PROD0078,B002,4,3727.82,0.1,3355.04,2295.91,1059.13,Completed
ORD000397,2026-07-27,CUST02081,PROD0084,B003,3,1554.81,0.05,1477.07,1147.87,329.2,Completed
ORD000398,2026-06-23,CUST01373,PROD0076,B003,4,1199.9,0.0,1199.9,960.2,239.7,Completed
ORD000399,2026-08-13,CUST01446,PROD0119,B004,2,1197.16,0.2,957.73,868.62,89.11,Completed
ORD000406,2026-01-13,CUST01037,PROD0011,B005,3,2543.84,0.0,2543.84,1972.87,570.97,Completed
ORD000407,2026-05-11,CUST01541,PROD0075,B004,5,7069.49,0.25,5302.12,5462.28,-160.16,Completed
ORD000411,2026-07-22,CUST02204,PROD0093,B003,5,4331.76,0.2,3465.41,3178.36,287.05,Completed
ORD000413,2026-07-19,CUST02240,PROD0092,B001,3,313.33,0.1,282.0,199.91,82.09,Completed
ORD000414,2026-10-23,CUST01671,PROD0116,B005,1,262.17,0.15,222.85,215.09,7.76,Completed
ORD000416,2026-08-03,CUST00170,PROD0061,B001,5,2241.0,0.25,1680.75,1575.12,105.63,Completed
ORD000417,2026-10-25,CUST02419,PROD0006,B001,4,2677.86,0.15,2276.18,1943.61,332.57,Completed
ORD000421,2026-09-23,CUST01034,PROD0083,B002,5,8270.93,0.05,7857.39,5607.38,2250.01,Completed
ORD000423,2026-07-03,CUST01318,PROD0118,B001,2,579.77,0.15,492.8,388.34,104.46,Completed
ORD000426,2026-06-19,CUST01844,PROD0011,B005,5,4239.74,0.15,3603.78,3288.12,315.66,Completed
ORD000427,2026-04-05,CUST01158,PROD0120,B004,1,569.17,0.0,569.17,366.95,202.22,Completed
ORD000432,2026-04-28,CUST01888,PROD0041,B003,4,460.31,0.15,391.26,249.96,141.3,Completed
ORD000434,2026-03-05,CUST00505,PROD0051,B002,2,1792.18,0.15,1523.36,1188.1,335.26,Completed
ORD000443,2026-06-15,CUST00629,PROD0116,B001,4,1048.69,0.1,943.82,860.36,83.46,Completed
ORD000444,2026-04-14,CUST01285,PROD0080,B003,5,2033.0,0.1,1829.7,1409.99,419.71,Completed
ORD000451,2026-11-03,CUST00106,PROD0046,B001,3,670.01,0.2,536.0,505.66,30.34,Completed
ORD000454,2026-02-09,CUST02102,PROD0018,B003,5,8606.54,0.2,6885.23,5359.54,1525.69,Completed
ORD000456,2026-03-11,CUST02204,PROD0033,B003,1,600.34,0.05,570.33,383.24,187.09,Completed
ORD000462,2026-04-09,CUST00115,PROD0030,B005,4,4077.53,0.05,3873.66,3254.38,619.28,Completed
ORD000465,2026-05-06,CUST01486,PROD0076,B001,2,599.95,0.0,599.95,480.1,119.85,Completed
ORD000466,2026-04-07,CUST00661,PROD0057,B001,3,3015.3,0.05,2864.53,1946.86,917.67,Completed
ORD000480,2026-04-11,CUST00298,PROD0009,B003,3,957.85,0.0,957.85,586.58,371.27,Completed
ORD000482,2026-06-01,CUST02144,PROD0012,B004,5,648.08,0.0,648.08,437.87,210.21,Completed
ORD000485,2026-10-18,CUST02234,PROD0063,B001,4,530.72,0.2,424.58,401.86,22.72,Completed
ORD000486,2026-07-07,CUST02178,PROD0013,B001,4,2706.22,0.2,2164.98,1830.9,334.08,Completed
ORD000489,2026-07-04,CUST00712,PROD0021,B001,5,4225.8,0.1,3803.22,2567.89,1235.33,Completed
ORD000491,2026-12-27,CUST00971,PROD0056,B002,3,4235.16,0.05,4023.4,3172.93,850.47,Completed
ORD000495,2026-07-19,CUST01008,PROD0106,B001,5,3592.9,0.05,3413.26,2156.1,1257.16,Completed
ORD000500,2026-06-04,CUST00083,PROD0021,B003,4,3380.64,0.0,3380.64,2054.31,1326.33,Completed
ORD000506,2026-05-05,CUST02417,PROD0106,B005,1,718.58,0.05,682.65,431.22,251.43,Completed
ORD000509,2026-01-19,CUST00330,PROD0081,B005,3,399.32,0.0,399.32,297.32,102.0,Completed
ORD000520,2026-09-22,CUST01405,PROD0001,B002,1,1939.39,0.2,1551.52,1063.18,488.34,Completed
ORD000524,2026-12-18,CUST00898,PROD0071,B002,5,2398.93,0.0,2398.93,1867.86,531.07,Completed
ORD000530,2026-12-17,CUST01246,PROD0051,B003,3,2688.28,0.0,2688.28,1782.15,906.13,Completed
ORD000541,2026-03-02,CUST00228,PROD0061,B005,4,1792.8,0.1,1613.52,1260.1,353.42,Completed
ORD000542,2026-11-08,CUST00947,PROD0029,B004,1,458.01,0.1,412.21,265.85,146.36,Completed
ORD000544,2026-09-05,CUST00277,PROD0100,B002,4,3243.95,0.2,2595.16,2533.12,62.04,Completed
ORD000547,2026-03-16,CUST00071,PROD0021,B002,1,845.16,0.1,760.64,513.58,247.06,Completed
ORD000552,2026-11-16,CUST02227,PROD0045,B004,5,5023.75,0.2,4019.0,3582.79,436.21,Completed
ORD000553,2026-09-18,CUST02478,PROD0114,B001,1,1374.54,0.15,1168.36,1043.17,125.19,Completed
ORD000554,2026-03-08,CUST01611,PROD0113,B001,3,3762.55,0.05,3574.42,2720.86,853.56,Completed
ORD000555,2026-11-11,CUST01249,PROD0113,B003,4,5016.73,0.15,4264.23,3627.81,636.42,Completed
ORD000557,2026-05-24,CUST01774,PROD0005,B001,2,2444.79,0.25,1833.59,1507.46,326.13,Completed
ORD000558,2026-05-20,CUST00382,PROD0107,B003,1,1778.2,0.1,1600.38,1087.67,512.71,Completed
ORD000563,2026-10-31,CUST01174,PROD0056,B004,5,7058.6,0.1,6352.74,5288.22,1064.52,Completed
ORD000568,2026-09-05,CUST01083,PROD0048,B001,5,4441.84,0.05,4219.74,3077.47,1142.27,Completed
ORD000576,2026-01-05,CUST02194,PROD0023,B001,1,1273.06,0.25,954.79,786.92,167.87,Completed
ORD000579,2026-01-13,CUST00389,PROD0056,B003,3,4235.16,0.0,4235.16,3172.93,1062.23,Completed
ORD000580,2026-04-03,CUST00520,PROD0038,B001,1,59.93,0.05,56.94,40.71,16.23,Completed
ORD000583,2026-01-13,CUST02367,PROD0059,B003,5,4875.0,0.1,4387.5,3083.56,1303.94,Completed
ORD000586,2026-02-17,CUST00057,PROD0110,B001,2,1593.43,0.1,1434.09,926.38,507.71,Completed
ORD000591,2026-04-02,CUST00383,PROD0003,B003,3,1133.37,0.15,963.37,803.19,160.18,Completed
ORD000606,2026-07-05,CUST00102,PROD0024,B005,2,2564.07,0.1,2307.66,1406.19,901.47,Completed
ORD000613,2026-12-20,CUST00127,PROD0093,B002,3,2599.06,0.0,2599.06,1907.02,692.04,Completed
ORD000621,2026-10-11,CUST01726,PROD0112,B003,4,3465.45,0.1,3118.91,2713.31,405.6,Completed
ORD000625,2026-11-03,CUST01505,PROD0114,B004,2,2749.07,0.1,2474.16,2086.33,387.83,Completed
ORD000627,2026-11-13,CUST01285,PROD0040,B001,4,3962.7,0.1,3566.43,2161.41,1405.02,Completed
ORD000643,2026-12-16,CUST01313,PROD0061,B003,5,2241.0,0.1,2016.9,1575.12,441.78,Completed
ORD000646,2026-05-26,CUST01790,PROD0087,B004,5,5905.32,0.05,5610.06,4123.48,1486.58,Completed
ORD000651,2026-04-19,CUST00883,PROD0039,B005,5,7413.45,0.1,6672.1,4131.23,2540.87,Completed
ORD000652,2026-07-18,CUST01189,PROD0055,B002,4,1858.97,0.2,1487.17,1054.16,433.01,Completed
ORD000658,2026-06-05,CUST01576,PROD0010,B003,2,2288.59,0.15,1945.3,2143.99,-198.69,Completed
ORD000659,2026-05-11,CUST02102,PROD0049,B003,2,2665.44,0.1,2398.9,1542.16,856.74,Completed
ORD000664,2026-11-28,CUST01493,PROD0110,B004,2,1593.43,0.1,1434.09,926.38,507.71,Completed
ORD000682,2026-10-20,CUST01971,PROD0103,B001,4,3490.63,0.05,3316.1,2065.73,1250.37,Completed
ORD000685,2026-11-16,CUST02342,PROD0118,B002,3,869.65,0.1,782.68,582.5,200.18,Completed
ORD000687,2026-06-12,CUST01862,PROD0011,B002,3,2543.84,0.05,2416.65,1972.87,443.78,Completed
ORD000690,2026-08-01,CUST02477,PROD0062,B004,1,729.53,0.1,656.58,578.72,77.86,Completed
ORD000701,2026-03-17,CUST02393,PROD0088,B002,4,1795.48,0.1,1615.93,1158.41,457.52,Completed
ORD000705,2026-10-16,CUST01318,PROD0094,B003,5,976.4,0.1,878.76,585.09,293.67,Completed
ORD000707,2026-03-27,CUST00926,PROD0080,B004,2,630.51,0.15,535.94,563.99,-28.05,Completed
ORD000709,2026-07-18,CUST01634,PROD0006,B002,4,2677.86,0.15,2276.18,1943.61,332.57,Completed
ORD000712,2026-08-25,CUST02437,PROD0006,B001,3,2008.39,0.1,1807.56,1457.71,349.85,Completed
ORD000718,2026-11-13,CUST01580,PROD0107,B004,1,1778.2,0.05,1689.29,1087.67,601.62,Completed
ORD000720,2026-08-21,CUST00440,PROD0041,B003,3,345.23,0.0,345.23,187.47,157.76,Completed
ORD000726,2026-01-24,CUST01573,PROD0119,B003,5,2992.91,0.0,2992.91,2171.55,821.36,Completed
ORD000729,2026-05-09,CUST00979,PROD0064,B005,3,2775.68,0.15,2359.33,2109.86,249.47,Completed
ORD000733,2026-11-27,CUST01796,PROD0048,B001,5,4441.84,0.1,3997.65,3077.47,920.18,Completed
ORD000734,2026-11-14,CUST00069,PROD0064,B001,1,925.23,0.25,693.92,703.29,-9.37,Completed
ORD000740,2026-09-15,CUST00494,PROD0003,B001,3,1133.37,0.25,850.03,803.19,46.84,Completed
ORD000747,2026-10-16,CUST01770,PROD0002,B003,4,2720.55,0.05,2584.53,1645.04,939.49,Completed
ORD000750,2026-10-28,CUST02098,PROD0031,B004,5,3335.17,0.15,2834.9,2737.47,97.43,Completed
ORD000759,2026-08-02,CUST01726,PROD0054,B001,2,2255.35,0.1,2029.82,1524.07,505.75,Completed
ORD000761,2026-06-22,CUST02495,PROD0117,B002,5,3861.32,0.2,3089.06,2380.62,708.44,Completed
ORD000767,2026-01-20,CUST01503,PROD0037,B003,1,579.67,0.25,434.75,482.56,-47.81,Completed
ORD000771,2026-03-11,CUST01044,PROD0008,B004,4,1062.22,0.1,955.99,875.63,80.36,Completed
ORD000779,2026-10-28,CUST02210,PROD0049,B004,4,5330.89,0.05,5064.35,3084.32,1980.03,Completed
ORD000781,2026-12-06,CUST01006,PROD0120,B003,1,569.17,0.0,569.17,366.95,202.22,Completed
ORD000783,2026-02-23,CUST01504,PROD0118,B004,5,1449.42,0.15,1232.01,970.84,261.17,Completed
ORD000789,2026-02-16,CUST01565,PROD0064,B002,2,1850.46,0.1,1665.41,1406.57,258.84,Completed
ORD000790,2026-05-21,CUST00725,PROD0013,B004,4,2706.22,0.1,2435.6,1830.9,604.7,Completed
ORD000791,2026-04-13,CUST02468,PROD0085,B005,1,43.05,0.15,36.6,34.11,2.49,Completed
ORD000798,2026-09-03,CUST00599,PROD0108,B004,2,1819.76,0.1,1637.79,1046.85,590.94,Completed
ORD000799,2026-01-10,CUST01642,PROD0043,B003,3,874.19,0.15,743.06,535.94,207.12,Completed
ORD000804,2026-12-08,CUST00199,PROD0004,B005,2,598.35,0.1,538.52,382.21,156.31,Completed
ORD000807,2026-02-23,CUST00987,PROD0021,B002,3,2535.48,0.1,2281.93,1540.73,741.2,Completed
ORD000811,2026-09-21,CUST00874,PROD0066,B005,2,1567.14,0.05,1488.79,2008.98,-520.19,Completed
ORD000813,2026-07-17,CUST01645,PROD0035,B002,5,2902.06,0.15,2466.75,2178.08,288.67,Completed
ORD000814,2026-08-10,CUST01221,PROD0117,B001,4,3089.06,0.1,2780.15,1904.49,875.66,Completed
ORD000815,2026-08-10,CUST00713,PROD0060,B005,2,179.05,0.05,170.1,117.55,52.55,Completed
ORD000821,2026-04-17,CUST00229,PROD0018,B001,5,8606.54,0.2,6885.23,5359.54,1525.69,Completed
ORD000822,2026-02-18,CUST02314,PROD0109,B002,1,1355.87,0.1,1220.28,975.11,245.17,Completed
ORD000823,2026-05-12,CUST02057,PROD0009,B003,4,1277.14,0.0,1277.14,782.1,495.04,Completed
ORD000829,2026-08-05,CUST00799,PROD0078,B005,1,539.7,0.1,485.73,573.98,-88.25,Completed
ORD000830,2026-01-29,CUST00637,PROD0043,B002,4,1165.59,0.1,1049.03,714.58,334.45,Completed
ORD000834,2026-05-05,CUST02195,PROD0014,B002,2,2761.75,0.0,2761.75,1581.2,1180.55,Completed
ORD000840,2026-08-31,CUST02048,PROD0089,B004,4,1373.33,0.0,1373.33,902.35,470.98,Completed
ORD000846,2026-08-16,CUST00009,PROD0043,B001,1,291.4,0.15,247.69,178.65,69.04,Completed
ORD000848,2026-04-04,CUST01153,PROD0098,B002,3,2998.18,0.1,2698.36,1676.49,1021.87,Completed
ORD000850,2026-08-20,CUST02291,PROD0032,B003,1,736.43,0.05,699.61,405.3,294.31,Completed
ORD000851,2026-01-28,CUST01977,PROD0007,B001,5,238.54,0.0,238.54,178.76,59.78,Completed
ORD000853,2026-12-31,CUST00271,PROD0011,B005,4,3391.79,0.05,3222.2,2630.5,591.7,Completed
ORD000857,2026-05-24,CUST01460,PROD0004,B003,4,1196.7,0.0,1196.7,764.42,432.28,Completed
ORD000862,2026-01-31,CUST00431,PROD0109,B001,4,5423.46,0.1,4881.12,3900.44,980.68,Completed
ORD000864,2026-11-05,CUST02057,PROD0041,B001,2,230.15,0.25,172.62,124.98,47.64,Completed
ORD000866,2026-11-27,CUST00764,PROD0109,B003,2,1875.57,0.0,1875.57,1950.22,-74.65,Completed
ORD000869,2026-09-05,CUST00804,PROD0066,B004,2,2796.43,0.2,2237.14,2008.98,228.16,Completed
ORD000870,2026-07-29,CUST00733,PROD0009,B001,1,319.28,0.05,303.32,195.53,107.79,Completed
ORD000873,2026-10-19,CUST00899,PROD0026,B001,5,1967.53,0.2,1574.03,1421.48,152.55,Completed
ORD000874,2026-12-04,CUST00071,PROD0079,B001,5,866.51,0.05,823.19,582.85,240.34,Completed
ORD000876,2026-03-01,CUST00944,PROD0116,B001,4,1048.69,0.1,943.82,860.36,83.46,Completed
ORD000877,2026-12-28,CUST01099,PROD0039,B002,4,5930.76,0.2,4744.6,3304.98,1439.62,Completed
ORD000878,2026-08-16,CUST02028,PROD0003,B003,5,1888.96,0.05,1794.51,1338.64,455.87,Completed
ORD000879,2026-07-21,CUST01760,PROD0063,B002,3,398.04,0.25,298.53,301.4,-2.87,Completed
ORD000884,2026-03-27,CUST01713,PROD0062,B004,5,3647.66,0.05,3465.27,2893.61,571.66,Completed
ORD000885,2026-05-18,CUST01855,PROD0039,B001,4,5930.76,0.1,5337.68,3304.98,2032.7,Completed
ORD000887,2026-08-10,CUST02096,PROD0046,B002,3,670.01,0.2,536.0,505.66,30.34,Completed
ORD000894,2026-01-17,CUST01942,PROD0120,B001,3,1707.5,0.1,1536.75,1100.84,435.91,Completed
ORD000896,2026-09-28,CUST01128,PROD0073,B004,3,548.4,0.15,466.15,359.92,106.23,Completed
ORD000900,2026-11-22,CUST01675,PROD0080,B002,3,1219.8,0.0,1219.8,845.99,373.81,Completed
ORD000901,2026-05-27,CUST02087,PROD0084,B002,2,1036.54,0.05,984.71,765.25,219.46,Completed
ORD000908,2026-02-12,CUST00590,PROD0032,B001,4,2945.74,0.1,2651.16,1621.2,1029.96,Completed
ORD000916,2026-08-23,CUST01457,PROD0084,B003,5,2591.35,0.05,2461.78,1913.12,548.66,Completed
ORD000919,2026-08-21,CUST00070,PROD0064,B002,3,2775.68,0.05,2636.9,2109.86,527.04,Completed
ORD000927,2026-05-21,CUST00598,PROD0119,B004,1,598.58,0.0,598.58,434.31,164.27,Completed
ORD000943,2026-05-11,CUST01209,PROD0110,B001,4,3186.86,0.05,3027.52,1852.77,1174.75,Completed
ORD000944,2026-03-03,CUST00606,PROD0036,B004,1,283.36,0.1,255.03,153.22,101.81,Completed
ORD000950,2026-10-17,CUST00074,PROD0055,B002,4,1858.97,0.0,1858.97,1054.16,804.81,Completed
ORD000953,2026-08-23,CUST00375,PROD0084,B002,4,2073.08,0.1,1865.77,1530.5,335.27,Completed
ORD000957,2026-04-25,CUST00906,PROD0020,B005,1,760.64,0.1,684.58,547.73,136.85,Completed
ORD000959,2026-12-03,CUST00128,PROD0065,B005,2,2702.67,0.15,2297.27,2022.43,274.84,Completed
ORD000970,2026-10-06,CUST00649,PROD0035,B003,5,2902.06,0.0,2902.06,2178.08,723.98,Completed
ORD000972,2026-05-24,CUST00108,PROD0048,B003,2,1776.73,0.1,1599.06,1230.99,368.07,Completed
ORD000974,2026-08-07,CUST02396,PROD0062,B005,2,1459.06,0.1,1313.16,1157.44,155.72,Completed
ORD000976,2026-11-22,CUST00505,PROD0091,B005,4,1654.7,0.15,1406.49,1261.16,145.33,Completed
ORD000977,2026-10-15,CUST02144,PROD0058,B003,5,674.03,0.0,674.03,872.91,-198.88,Completed
ORD000978,2026-10-11,CUST02160,PROD0041,B001,1,115.08,0.0,115.08,62.49,52.59,Completed
ORD000980,2026-10-22,CUST02245,PROD0005,B001,3,3667.18,0.15,3117.1,2261.19,855.91,Completed
ORD000982,2026-04-06,CUST01470,PROD0018,B005,3,5163.92,0.15,4389.33,3215.72,1173.61,Completed
ORD000989,2026-06-19,CUST01231,PROD0006,B001,2,1338.93,0.0,1338.93,971.81,367.12,Completed
ORD000990,2026-05-08,CUST01027,PROD0003,B004,5,1888.96,0.2,1511.16,1338.64,172.52,Completed
ORD000992,2026-11-29,CUST01731,PROD0060,B002,2,179.05,0.2,143.24,117.55,25.69,Completed
ORD000993,2026-01-02,CUST01758,PROD0091,B005,1,413.67,0.1,372.31,315.29,57.02,Completed
ORD000995,2026-07-12,CUST00583,PROD0019,B003,4,3554.78,0.2,2843.82,2216.76,627.06,Completed
ORD000996,2026-01-09,CUST00392,PROD0045,B001,3,3014.25,0.0,3014.25,2149.67,864.58,Completed
ORD001000,2026-12-16,CUST01539,PROD0084,B001,4,2073.08,0.0,2073.08,1530.5,542.58,Completed
ORD001004,2026-06-08,CUST01323,PROD0101,B002,2,1292.78,0.05,1228.14,921.0,307.14,Completed
ORD001005,2026-09-23,CUST00450,PROD0089,B004,1,343.33,0.15,291.83,225.59,66.24,Completed
ORD001007,2026-05-12,CUST01506,PROD0044,B002,4,4375.79,0.25,3281.84,2429.64,852.2,Completed
